iteration,individual,obj_0
2252,5,13.003875968992247
2252,6,13.003875968992247
2252,9,13.003875968992247
2253,0,16.003875968992247
2253,8,16.003875968992247
2254,2,19.003875968992247
2255,9,16.003875968992247
2256,9,22.003875968992247
2257,1,31.003875968992247
2258,3,16.003875968992247
2258,6,16.003875968992247
2259,0,16.003875968992247
2259,4,16.003875968992247
2260,1,16.003875968992247
2260,3,16.003875968992247
2260,5,16.003875968992247
2260,7,16.003875968992247
2260,8,16.003875968992247
2261,2,22.003875968992247
2262,3,28.003875968992247
2263,6,19.003875968992247
2264,5,13.003875968992247
2264,6,13.003875968992247
2264,7,13.003875968992247
2265,8,25.003875968992247
2266,0,19.003875968992247
2267,2,19.003875968992247
2268,1,16.003875968992247
2268,5,16.003875968992247
2269,4,16.003875968992247
2270,0,25.003875968992247
2271,3,25.003875968992247
2272,1,16.003875968992247
2273,2,16.003875968992247
2273,3,16.003875968992247
2274,3,19.003875968992247
2274,5,19.003875968992247
2274,9,19.003875968992247
2275,4,22.003875968992247
2276,7,19.003875968992247
2277,2,16.003875968992247
2277,4,16.003875968992247
2278,2,16.003875968992247
2279,0,16.003875968992247
2279,8,16.003875968992247
2280,6,31.003875968992247
2281,4,25.003875968992247
2282,0,19.003875968992247
2283,2,19.003875968992247
2283,3,19.003875968992247
2284,6,22.003875968992247
2285,3,16.003875968992247
2285,9,16.003875968992247
2286,0,19.003875968992247
2287,5,16.003875968992247
2288,4,16.003875968992247
2288,7,16.003875968992247
2289,1,22.003875968992247
2290,3,16.003875968992247
2290,5,16.003875968992247
2290,7,16.003875968992247
2291,7,19.003875968992247
2292,9,19.003875968992247
2293,7,25.003875968992247
2294,9,22.003875968992247
2295,9,25.003875968992247
2296,2,13.003875968992247
2297,2,22.003875968992247
2298,6,19.003875968992247
2299,2,16.003875968992247
2300,5,16.003875968992247
2301,4,22.003875968992247
2302,2,22.003875968992247
2303,7,16.003875968992247
2303,8,16.003875968992247
2304,2,22.003875968992247
2305,3,13.003875968992247
2306,3,19.003875968992247
2307,3,16.003875968992247
2308,9,28.003875968992247
2309,4,19.003875968992247
2310,4,22.003875968992247
2311,8,19.003875968992247
2312,3,19.003875968992247
2313,8,25.003875968992247
2314,3,16.003875968992247
2314,9,16.003875968992247
2315,2,19.003875968992247
2316,0,16.003875968992247
2316,8,16.003875968992247
2317,6,22.003875968992247
2318,6,19.003875968992247
2319,0,13.003875968992247
2319,3,13.003875968992247
2319,4,13.003875968992247
2319,6,13.003875968992247
2320,5,22.003875968992247
2321,8,19.003875968992247
2322,2,19.003875968992247
2323,3,13.003875968992247
2323,4,13.003875968992247
2323,9,13.003875968992247
2324,8,31.003875968992247
2325,4,22.003875968992247
2326,4,13.003875968992247
2327,1,16.003875968992247
2327,8,16.003875968992247
2327,9,16.003875968992247
2328,1,16.003875968992247
2329,3,16.003875968992247
2330,8,16.003875968992247
2331,2,16.003875968992247
2332,4,19.003875968992247
2333,1,13.003875968992247
2334,6,16.003875968992247
2335,1,13.003875968992247
2336,6,16.003875968992247
2337,0,16.003875968992247
2338,3,16.003875968992247
2339,7,19.003875968992247
2340,9,16.003875968992247
2341,7,19.003875968992247
2342,2,13.003875968992247
2342,4,13.003875968992247
2343,5,13.003875968992247
2344,0,19.003875968992247
2344,9,19.003875968992247
2345,4,16.003875968992247
2346,2,16.003875968992247
2347,0,16.003875968992247
2348,8,13.003875968992247
2349,2,16.003875968992247
2350,1,13.003875968992247
2350,8,13.003875968992247
2351,6,16.003875968992247
2351,8,16.003875968992247
2352,5,19.003875968992247
2353,3,16.003875968992247
2354,6,16.003875968992247
2355,0,16.003875968992247
2356,0,13.003875968992247
2357,2,13.003875968992247
2357,6,13.003875968992247
2358,8,16.003875968992247
2358,9,16.003875968992247
2359,0,13.003875968992247
2359,3,13.003875968992247
2360,4,19.003875968992247
2361,2,19.003875968992247
2362,0,22.003875968992247
2363,7,16.003875968992247
2364,6,16.003875968992247
2365,1,16.003875968992247
2366,7,16.003875968992247
2367,7,13.003875968992247
2368,7,10.003875968992247
2369,0,16.003875968992247
2369,5,16.003875968992247
2370,7,19.003875968992247
2371,2,16.003875968992247
2372,0,19.003875968992247
2373,0,16.003875968992247
2374,1,13.003875968992247
2375,1,16.003875968992247
2376,1,22.003875968992247
2377,4,16.003875968992247
2378,9,13.003875968992247
2379,6,13.003875968992247
2380,1,13.003875968992247
2380,9,13.003875968992247
2381,0,16.003875968992247
2382,6,19.003875968992247
2383,7,10.003875968992247
2384,2,16.003875968992247
2384,5,16.003875968992247
2385,5,16.003875968992247
2386,8,13.003875968992247
2387,5,13.003875968992247
2388,4,16.003875968992247
2389,3,19.003875968992247
2390,2,19.003875968992247
2391,1,16.003875968992247
2391,6,16.003875968992247
2391,9,16.003875968992247
2392,0,16.003875968992247
2393,4,16.003875968992247
2394,6,19.003875968992247
2395,1,13.003875968992247
2395,5,13.003875968992247
2395,7,13.003875968992247
2396,9,18.003875968992247
2397,1,13.003875968992247
2398,4,16.003875968992247
2398,6,16.003875968992247
2399,1,19.003875968992247
2400,7,16.003875968992247
2400,9,16.003875968992247
2401,4,13.003875968992247
2401,9,13.003875968992247
2402,4,16.003875968992247
2402,6,16.003875968992247
2403,4,16.003875968992247
2403,7,16.003875968992247
2404,7,16.003875968992247
2404,8,16.003875968992247
2405,0,13.003875968992247
2405,1,13.003875968992247
2406,1,13.003875968992247
2406,2,13.003875968992247
2406,6,13.003875968992247
2406,9,13.003875968992247
2407,3,7.003875968992248
2408,7,10.003875968992247
2409,3,16.003875968992247
2410,9,10.003875968992247
2411,0,10.003875968992247
2411,5,10.003875968992247
2412,5,19.003875968992247
2413,4,13.003875968992247
2414,4,10.003875968992247
2414,8,10.003875968992247
2415,0,19.003875968992247
2416,9,19.003875968992247
2417,5,16.003875968992247
2418,0,13.003875968992247
2418,3,13.003875968992247
2419,7,10.003875968992247
2420,6,22.003875968992247
2421,1,13.003875968992247
2422,3,13.003875968992247
2422,9,13.003875968992247
2423,6,13.003875968992247
2423,9,13.003875968992247
2424,0,7.003875968992248
2424,2,7.003875968992248
2424,5,7.003875968992248
2424,6,7.003875968992248
2425,4,16.003875968992247
2425,5,16.003875968992247
2425,8,16.003875968992247
2426,0,16.003875968992247
2427,5,16.003875968992247
2428,0,16.003875968992247
2428,8,16.003875968992247
2429,0,10.003875968992247
2429,4,10.003875968992247
2429,5,10.003875968992247
2430,4,13.003875968992247
2431,7,22.003875968992247
2432,2,13.003875968992247
2432,4,13.003875968992247
2433,7,16.003875968992247
2434,3,20.003875968992247
2435,7,19.003875968992247
2436,8,13.003875968992247
2437,3,16.003875968992247
2437,4,16.003875968992247
2438,0,10.003875968992247
2438,6,10.003875968992247
2438,9,10.003875968992247
2439,4,22.003875968992247
2440,1,13.003875968992247
2440,6,13.003875968992247
2441,7,19.003875968992247
2442,4,13.003875968992247
2443,1,16.003875968992247
2444,1,10.003875968992247
2444,7,10.003875968992247
2445,3,13.003875968992247
2445,5,13.003875968992247
2445,6,13.003875968992247
2446,1,19.003875968992247
2446,2,19.003875968992247
2447,1,16.003875968992247
2447,3,16.003875968992247
2448,5,19.003875968992247
2449,4,13.003875968992247
2449,7,13.003875968992247
2450,1,13.003875968992247
2450,9,13.003875968992247
2451,2,10.003875968992247
2452,5,13.003875968992247
2452,7,13.003875968992247
2453,3,16.003875968992247
2454,2,13.003875968992247
2455,2,19.003875968992247
2456,2,10.003875968992247
2457,2,16.003875968992247
2458,8,22.003875968992247
2459,0,25.003875968992247
2460,1,13.003875968992247
2460,4,13.003875968992247
2461,3,7.003875968992248
2461,4,7.003875968992248
2462,5,9.003875968992247
2463,4,10.003875968992247
2463,9,10.003875968992247
2464,0,16.003875968992247
2465,1,13.003875968992247
2465,2,13.003875968992247
2466,3,13.003875968992247
2466,7,13.003875968992247
2467,8,10.003875968992247
2468,2,13.003875968992247
2469,3,16.003875968992247
2470,3,10.003875968992247
2470,6,10.003875968992247
2470,7,10.003875968992247
2471,3,16.003875968992247
2472,9,16.003875968992247
2473,1,16.003875968992247
2473,5,16.003875968992247
2474,1,13.003875968992247
2475,2,10.003875968992247
2475,6,10.003875968992247
2476,7,19.003875968992247
2477,4,13.003875968992247
2477,6,13.003875968992247
2478,6,19.003875968992247
2479,6,13.003875968992247
2480,8,22.003875968992247
2481,3,19.003875968992247
2482,3,16.003875968992247
2482,5,16.003875968992247
2482,7,16.003875968992247
2483,5,16.003875968992247
2484,5,13.003875968992247
2485,1,16.003875968992247
2486,7,16.003875968992247
2487,1,13.003875968992247
2488,0,13.003875968992247
2488,5,13.003875968992247
2489,3,16.003875968992247
2490,6,13.003875968992247
2491,9,16.003875968992247
2492,9,16.003875968992247
2493,7,16.003875968992247
2494,1,13.003875968992247
2494,5,13.003875968992247
2495,0,7.003875968992248
2495,4,7.003875968992248
2495,8,7.003875968992248
2495,9,7.003875968992248
2496,7,16.003875968992247
2497,9,19.003875968992247
2498,3,10.003875968992247
2498,9,10.003875968992247
2499,2,19.003875968992247
2500,2,10.003875968992247
2501,2,13.003875968992247
2502,3,22.003875968992247
2503,6,13.003875968992247
2504,0,16.003875968992247
2505,5,10.003875968992247
2506,7,13.003875968992247
2507,0,16.003875968992247
2507,4,16.003875968992247
2508,1,16.003875968992247
2509,2,10.003875968992247
2509,6,10.003875968992247
2510,3,19.003875968992247
2511,4,22.003875968992247
2512,7,13.003875968992247
2512,8,13.003875968992247
2513,0,16.003875968992247
2513,4,16.003875968992247
2514,5,10.003875968992247
2515,8,13.003875968992247
2516,8,16.003875968992247
2517,4,10.003875968992247
2518,2,10.003875968992247
2518,4,10.003875968992247
2518,7,10.003875968992247
2519,3,8.003875968992247
2520,4,16.003875968992247
2521,9,22.003875968992247
2522,8,19.003875968992247
2523,6,13.003875968992247
2524,4,19.003875968992247
2525,7,25.003875968992247
2526,5,16.003875968992247
2527,8,22.003875968992247
2528,6,19.003875968992247
2528,7,19.003875968992247
2528,9,19.003875968992247
2529,9,19.003875968992247
2530,9,13.003875968992247
2531,1,16.003875968992247
2532,1,19.003875968992247
2533,6,16.003875968992247
2534,5,7.003875968992248
2534,6,7.003875968992248
2534,9,7.003875968992248
2535,1,16.003875968992247
2536,0,16.003875968992247
2537,0,13.003875968992247
2537,3,13.003875968992247
2538,2,16.003875968992247
2539,7,13.003875968992247
2540,0,13.003875968992247
2541,0,13.003875968992247
2542,4,10.003875968992247
2543,9,13.003875968992247
2544,8,13.003875968992247
2545,9,13.003875968992247
2546,3,7.003875968992248
2546,7,7.003875968992248
2546,9,7.003875968992248
2547,2,13.003875968992247
2547,3,13.003875968992247
2547,5,13.003875968992247
2548,1,10.003875968992247
2548,8,10.003875968992247
2549,6,13.003875968992247
2549,7,13.003875968992247
2549,9,13.003875968992247
2550,5,16.003875968992247
2551,5,19.003875968992247
2552,6,13.003875968992247
2553,0,16.003875968992247
2553,1,16.003875968992247
2554,8,16.003875968992247
2555,1,25.003875968992247
2556,4,19.003875968992247
2557,0,13.003875968992247
2557,2,13.003875968992247
2558,6,19.003875968992247
2559,4,16.003875968992247
2559,6,16.003875968992247
2560,3,16.003875968992247
2560,8,16.003875968992247
2561,8,16.003875968992247
2561,9,16.003875968992247
2562,2,22.003875968992247
2563,0,16.003875968992247
2564,0,22.003875968992247
2565,1,13.003875968992247
2565,6,13.003875968992247
2565,8,13.003875968992247
2566,3,19.003875968992247
2567,9,22.003875968992247
2568,0,19.003875968992247
2569,2,13.003875968992247
2570,7,19.003875968992247
2571,9,13.003875968992247
2572,2,16.003875968992247
2573,4,13.003875968992247
2574,0,22.003875968992247
2574,1,22.003875968992247
2575,8,19.003875968992247
2576,5,13.003875968992247
2577,1,13.003875968992247
2577,7,13.003875968992247
2578,4,13.003875968992247
2579,2,16.003875968992247
2580,5,10.003875968992247
2580,6,10.003875968992247
2580,9,10.003875968992247
2581,4,16.003875968992247
2582,0,7.003875968992248
2582,1,7.003875968992248
2582,2,7.003875968992248
2582,5,7.003875968992248
2582,6,7.003875968992248
2583,9,16.003875968992247
2584,2,16.003875968992247
2585,9,16.003875968992247
2586,1,16.003875968992247
2587,2,22.003875968992247
2588,8,19.003875968992247
2589,2,13.003875968992247
2590,4,10.003875968992247
2591,9,13.003875968992247
2592,1,16.003875968992247
2592,5,16.003875968992247
2593,4,10.003875968992247
2594,1,16.003875968992247
2595,3,13.003875968992247
2595,5,13.003875968992247
2596,1,13.003875968992247
2596,4,13.003875968992247
2597,5,7.003875968992248
2597,8,7.003875968992248
2598,9,13.003875968992247
2599,6,13.003875968992247
2600,4,13.003875968992247
2600,8,13.003875968992247
2601,0,13.003875968992247
2601,5,13.003875968992247
2601,7,13.003875968992247
2601,8,13.003875968992247
2602,2,25.003875968992247
2603,7,16.003875968992247
2604,4,16.003875968992247
2605,3,8.003875968992247
2606,1,19.003875968992247
2607,3,10.003875968992247
2608,3,22.003875968992247
2609,3,16.003875968992247
2610,8,16.003875968992247
2611,4,13.003875968992247
2611,8,13.003875968992247
2612,6,13.003875968992247
2613,1,16.003875968992247
2614,0,19.003875968992247
2615,2,16.003875968992247
2615,8,16.003875968992247
2616,1,16.003875968992247
2616,9,16.003875968992247
2617,2,16.003875968992247
2617,8,16.003875968992247
2618,4,13.003875968992247
2619,9,16.003875968992247
2620,1,16.003875968992247
2620,3,16.003875968992247
2621,8,16.003875968992247
2622,8,19.003875968992247
2623,7,16.003875968992247
2624,0,16.003875968992247
2624,6,16.003875968992247
2624,9,16.003875968992247
2625,9,19.003875968992247
2626,4,13.003875968992247
2626,5,13.003875968992247
2627,6,22.003875968992247
2628,0,13.003875968992247
2629,1,7.003875968992248
2629,4,7.003875968992248
2629,6,7.003875968992248
2630,0,19.003875968992247
2631,4,16.003875968992247
2632,0,10.003875968992247
2632,6,10.003875968992247
2633,2,19.003875968992247
2633,3,19.003875968992247
2634,6,16.003875968992247
2635,3,19.003875968992247
2636,4,22.003875968992247
2637,2,22.003875968992247
2638,9,13.003875968992247
2639,3,13.003875968992247
2639,4,13.003875968992247
2640,6,13.003875968992247
2640,8,13.003875968992247
2641,0,13.003875968992247
2641,1,13.003875968992247
2642,3,16.003875968992247
2642,6,16.003875968992247
2643,4,19.003875968992247
2644,4,19.003875968992247
2645,3,16.003875968992247
2646,2,22.003875968992247
2647,0,16.003875968992247
2648,1,22.003875968992247
2649,1,16.003875968992247
2650,0,13.003875968992247
2650,3,13.003875968992247
2650,7,13.003875968992247
2651,3,10.003875968992247
2651,5,10.003875968992247
2651,6,10.003875968992247
2652,0,13.003875968992247
2652,9,13.003875968992247
2653,0,13.003875968992247
2653,9,13.003875968992247
2654,0,10.003875968992247
2654,5,10.003875968992247
2655,2,10.003875968992247
2655,4,10.003875968992247
2656,2,13.003875968992247
2657,0,19.003875968992247
2658,3,22.003875968992247
2659,0,13.003875968992247
2659,1,13.003875968992247
2659,4,13.003875968992247
2659,7,13.003875968992247
2659,9,13.003875968992247
2660,5,10.003875968992247
2660,8,10.003875968992247
2661,0,13.003875968992247
2661,1,13.003875968992247
2661,2,13.003875968992247
2661,9,13.003875968992247
2662,1,16.003875968992247
2663,4,16.003875968992247
2664,9,16.003875968992247
2665,8,16.003875968992247
2666,7,13.003875968992247
2667,6,19.003875968992247
2668,4,16.003875968992247
2669,2,13.003875968992247
2669,5,13.003875968992247
2669,9,13.003875968992247
2670,0,13.003875968992247
2670,1,13.003875968992247
2671,1,34.00387596899225
2672,1,16.003875968992247
2673,5,19.003875968992247
2674,9,16.003875968992247
2675,3,19.003875968992247
2676,4,16.003875968992247
2677,4,16.003875968992247
2678,2,13.003875968992247
2678,5,13.003875968992247
2679,3,16.003875968992247
2680,4,13.003875968992247
2681,4,13.003875968992247
2682,1,13.003875968992247
2683,3,16.003875968992247
2684,4,19.003875968992247
2684,7,19.003875968992247
2685,5,10.003875968992247
2685,6,10.003875968992247
2686,3,16.003875968992247
2686,4,16.003875968992247
2687,2,22.003875968992247
2688,0,22.003875968992247
2689,4,19.003875968992247
2690,4,13.003875968992247
2691,1,13.003875968992247
2692,5,19.003875968992247
2693,5,16.003875968992247
2694,2,16.003875968992247
2695,8,13.003875968992247
2696,0,13.003875968992247
2696,8,13.003875968992247
2696,9,13.003875968992247
2697,1,19.003875968992247
2697,3,19.003875968992247
2698,2,16.003875968992247
2699,6,16.003875968992247
2700,6,28.003875968992247
2701,1,16.003875968992247
2701,4,16.003875968992247
2702,7,13.003875968992247
2702,8,13.003875968992247
2703,7,16.003875968992247
2704,1,13.003875968992247
2704,2,13.003875968992247
2704,5,13.003875968992247
2704,6,13.003875968992247
2705,5,19.003875968992247
2706,1,19.003875968992247
2707,0,16.003875968992247
2707,3,16.003875968992247
2708,9,16.003875968992247
2709,1,13.003875968992247
2709,4,13.003875968992247
2709,5,13.003875968992247
2710,7,16.003875968992247
2711,1,16.003875968992247
2712,3,13.003875968992247
2712,5,13.003875968992247
2712,7,13.003875968992247
2713,4,10.003875968992247
2713,5,10.003875968992247
2713,7,10.003875968992247
2713,8,10.003875968992247
2714,0,16.003875968992247
2714,3,16.003875968992247
2715,3,13.003875968992247
2716,6,16.003875968992247
2717,4,13.003875968992247
2717,6,13.003875968992247
2718,2,13.003875968992247
2719,1,13.003875968992247
2720,2,16.003875968992247
2721,1,16.003875968992247
2722,0,19.003875968992247
2723,1,19.003875968992247
2724,7,22.003875968992247
2725,4,16.003875968992247
2726,2,16.003875968992247
2727,1,7.003875968992248
2727,2,7.003875968992248
2727,5,7.003875968992248
2727,7,7.003875968992248
2728,5,16.003875968992247
2729,4,19.003875968992247
2729,6,19.003875968992247
2730,1,16.003875968992247
2731,4,16.003875968992247
2732,8,19.003875968992247
2733,9,16.003875968992247
2734,1,22.003875968992247
2735,4,16.003875968992247
2736,6,19.003875968992247
2737,9,22.003875968992247
2738,2,13.003875968992247
2738,7,13.003875968992247
2738,9,13.003875968992247
2739,8,13.003875968992247
2740,1,10.003875968992247
2741,1,22.003875968992247
2742,5,16.003875968992247
2743,6,16.003875968992247
2744,2,13.003875968992247
2745,3,25.003875968992247
2746,4,16.003875968992247
2746,9,16.003875968992247
2747,3,22.003875968992247
2748,7,13.003875968992247
2749,0,16.003875968992247
2750,1,28.003875968992247
2751,0,13.003875968992247
2751,2,13.003875968992247
2752,3,16.003875968992247
2752,7,16.003875968992247
2753,0,16.003875968992247
2754,9,13.003875968992247
2755,7,16.003875968992247
2756,7,13.003875968992247
2757,9,22.003875968992247
2758,0,13.003875968992247
2758,2,13.003875968992247
2759,8,22.003875968992247
2760,6,19.003875968992247
2761,5,13.003875968992247
2761,7,13.003875968992247
2762,6,22.003875968992247
2763,9,13.003875968992247
2764,9,16.003875968992247
2765,4,13.003875968992247
2766,1,16.003875968992247
2767,7,25.003875968992247
2768,8,19.003875968992247
2769,1,16.003875968992247
2769,7,16.003875968992247
2770,2,13.003875968992247
2771,6,16.003875968992247
2772,4,8.003875968992247
2773,1,16.003875968992247
2773,8,16.003875968992247
2774,7,16.003875968992247
2775,0,8.003875968992247
2776,0,13.003875968992247
2777,3,16.003875968992247
2778,0,16.003875968992247
2779,8,16.003875968992247
2780,2,13.003875968992247
2781,6,16.003875968992247
2782,2,13.003875968992247
2783,7,10.003875968992247
2784,0,13.003875968992247
2785,1,19.003875968992247
2786,2,13.003875968992247
2786,7,13.003875968992247
2787,8,13.003875968992247
2788,0,19.003875968992247
2789,2,16.003875968992247
2790,6,10.003875968992247
2790,8,10.003875968992247
2791,2,19.003875968992247
2792,7,16.003875968992247
2793,4,16.003875968992247
2794,0,13.003875968992247
2795,3,19.003875968992247
2796,1,13.003875968992247
2797,4,13.003875968992247
2797,9,13.003875968992247
2798,1,25.003875968992247
2799,1,10.003875968992247
2799,3,10.003875968992247
2799,4,10.003875968992247
2800,2,10.003875968992247
2800,3,10.003875968992247
2801,6,13.003875968992247
2802,2,16.003875968992247
2802,9,16.003875968992247
2803,2,16.003875968992247
2804,1,13.003875968992247
2804,6,13.003875968992247
2805,7,13.003875968992247
2806,5,16.003875968992247
2807,3,19.003875968992247
2807,6,19.003875968992247
2808,4,15.003875968992247
2809,2,13.003875968992247
2809,4,13.003875968992247
2810,3,22.003875968992247
2811,6,13.003875968992247
2812,0,10.003875968992247
2812,1,10.003875968992247
2812,4,10.003875968992247
2812,8,10.003875968992247
2813,0,13.003875968992247
2814,1,13.003875968992247
2814,5,13.003875968992247
2815,3,16.003875968992247
2816,4,10.003875968992247
2817,1,22.003875968992247
2818,0,19.003875968992247
2819,1,19.003875968992247
2820,7,19.003875968992247
2821,3,16.003875968992247
2822,5,19.003875968992247
2823,3,13.003875968992247
2824,9,13.003875968992247
2825,4,13.003875968992247
2826,1,16.003875968992247
2827,4,16.003875968992247
2827,6,16.003875968992247
2828,1,10.003875968992247
2828,8,10.003875968992247
2829,0,19.003875968992247
2830,1,13.003875968992247
2830,2,13.003875968992247
2830,3,13.003875968992247
2830,8,13.003875968992247
2830,9,13.003875968992247
2831,1,13.003875968992247
2832,8,10.003875968992247
2833,3,13.003875968992247
2833,6,13.003875968992247
2834,5,16.003875968992247
2835,3,13.003875968992247
2836,7,22.003875968992247
2837,4,19.003875968992247
2838,2,10.003875968992247
2838,9,10.003875968992247
2839,8,22.003875968992247
2840,2,13.003875968992247
2841,4,19.003875968992247
2842,8,13.003875968992247
2843,2,19.003875968992247
2844,1,13.003875968992247
2845,5,16.003875968992247
2846,3,10.003875968992247
2846,4,10.003875968992247
2846,5,10.003875968992247
2847,9,16.003875968992247
2848,5,16.003875968992247
2849,0,19.003875968992247
2850,6,19.003875968992247
2850,7,19.003875968992247
2851,2,16.003875968992247
2852,6,19.003875968992247
2852,8,19.003875968992247
2853,6,19.003875968992247
2854,6,10.003875968992247
2854,7,10.003875968992247
2855,0,10.003875968992247
2855,1,10.003875968992247
2855,5,10.003875968992247
2855,7,10.003875968992247
2855,9,10.003875968992247
2856,2,16.003875968992247
2857,4,16.003875968992247
2858,6,13.003875968992247
2858,9,13.003875968992247
2859,6,16.003875968992247
2860,0,13.003875968992247
2861,3,13.003875968992247
2862,6,16.003875968992247
2863,5,22.003875968992247
2864,2,10.003875968992247
2864,4,10.003875968992247
2865,3,16.003875968992247
2866,3,19.003875968992247
2867,8,13.003875968992247
2868,4,28.003875968992247
2869,3,19.003875968992247
2869,4,19.003875968992247
2870,7,19.003875968992247
2871,0,15.003875968992247
2872,4,16.003875968992247
2873,3,19.003875968992247
2874,0,16.003875968992247
2875,1,19.003875968992247
2876,3,13.003875968992247
2876,5,13.003875968992247
2877,6,13.003875968992247
2878,8,17.003875968992247
2879,0,13.003875968992247
2879,5,13.003875968992247
2879,6,13.003875968992247
2880,3,19.003875968992247
2881,0,13.003875968992247
2881,4,13.003875968992247
2881,5,13.003875968992247
2882,7,13.003875968992247
2883,1,19.003875968992247
2884,8,16.003875968992247
2885,0,13.003875968992247
2885,1,13.003875968992247
2885,8,13.003875968992247
2886,2,22.003875968992247
2886,5,22.003875968992247
2887,5,13.003875968992247
2888,8,16.003875968992247
2889,5,19.003875968992247
2890,0,13.003875968992247
2890,4,13.003875968992247
2890,5,13.003875968992247
2891,1,22.003875968992247
2892,0,22.003875968992247
2893,1,13.003875968992247
2893,4,13.003875968992247
2893,5,13.003875968992247
2894,2,19.003875968992247
2894,6,19.003875968992247
2894,9,19.003875968992247
2895,7,19.003875968992247
2896,1,22.003875968992247
2897,0,16.003875968992247
2897,5,16.003875968992247
2898,9,16.003875968992247
2899,8,17.003875968992247
2900,0,16.003875968992247
2900,9,16.003875968992247
2901,4,17.003875968992247
2902,2,19.003875968992247
2902,3,19.003875968992247
2903,8,22.003875968992247
2904,5,13.003875968992247
2905,5,19.003875968992247
2905,7,19.003875968992247
2905,8,19.003875968992247
2905,9,19.003875968992247
2906,9,19.003875968992247
2907,6,19.003875968992247
2907,9,19.003875968992247
2908,1,19.003875968992247
2909,6,25.003875968992247
2910,5,22.003875968992247
2911,7,22.003875968992247
2911,9,22.003875968992247
2912,8,16.003875968992247
2913,8,19.003875968992247
2914,2,22.003875968992247
2915,1,16.003875968992247
2915,2,16.003875968992247
2916,7,19.003875968992247
2917,3,16.003875968992247
2917,6,16.003875968992247
2918,1,22.003875968992247
2919,5,19.003875968992247
2920,8,19.003875968992247
2921,5,22.003875968992247
2921,7,22.003875968992247
2922,6,16.003875968992247
2922,8,16.003875968992247
2923,9,22.003875968992247
2924,8,22.003875968992247
2925,1,16.003875968992247
2925,6,16.003875968992247
2926,8,16.003875968992247
2926,9,16.003875968992247
2927,3,19.003875968992247
2928,7,13.003875968992247
2929,1,22.003875968992247
2929,6,22.003875968992247
2930,5,16.003875968992247
2930,7,16.003875968992247
2930,9,16.003875968992247
2931,9,16.003875968992247
2932,6,19.003875968992247
2933,6,19.003875968992247
2934,5,16.003875968992247
2934,9,16.003875968992247
2935,5,19.003875968992247
2936,0,16.003875968992247
2937,5,25.003875968992247
2938,9,22.003875968992247
2939,0,13.003875968992247
2940,3,13.003875968992247
2940,7,13.003875968992247
2941,8,27.003875968992247
2942,3,25.003875968992247
2943,5,19.003875968992247
2944,9,22.003875968992247
2945,3,13.003875968992247
2945,4,13.003875968992247
2945,7,13.003875968992247
2946,7,22.003875968992247
2947,4,19.003875968992247
2948,0,22.003875968992247
2949,4,22.003875968992247
2949,5,22.003875968992247
2950,7,16.003875968992247
2951,7,19.003875968992247
2952,6,22.003875968992247
2953,3,19.003875968992247
2953,8,19.003875968992247
2953,9,19.003875968992247
2954,2,19.003875968992247
2954,9,19.003875968992247
2955,1,25.003875968992247
2956,8,19.003875968992247
2957,6,16.003875968992247
2958,5,22.003875968992247
2959,1,25.003875968992247
2960,1,19.003875968992247
2961,9,22.003875968992247
2962,9,19.003875968992247
2963,1,16.003875968992247
2964,1,16.003875968992247
2965,4,31.003875968992247
2966,0,19.003875968992247
2967,4,25.003875968992247
2968,6,19.003875968992247
2969,7,19.003875968992247
2970,6,22.003875968992247
2971,7,22.003875968992247
2972,0,19.003875968992247
2973,2,25.003875968992247
2974,4,23.003875968992247
2975,7,25.003875968992247
2976,0,22.003875968992247
2977,2,22.003875968992247
2977,7,22.003875968992247
2978,8,22.003875968992247
2979,2,22.003875968992247
2980,8,16.003875968992247
2981,6,19.003875968992247
2981,7,19.003875968992247
2982,9,22.003875968992247
2983,4,16.003875968992247
2984,8,25.003875968992247
2985,1,22.003875968992247
2985,6,22.003875968992247
2986,3,25.003875968992247
2987,2,13.003875968992247
2987,6,13.003875968992247
2988,3,22.003875968992247
2989,1,19.003875968992247
2989,4,19.003875968992247
2990,0,16.003875968992247
2991,4,19.003875968992247
2992,4,25.003875968992247
2993,2,13.003875968992247
2993,4,13.003875968992247
2993,6,13.003875968992247
2994,5,22.003875968992247
2994,8,22.003875968992247
2995,6,22.003875968992247
2996,7,28.003875968992247
2997,8,22.003875968992247
2998,5,19.003875968992247
2999,6,19.003875968992247
3000,7,16.003875968992247
3000,8,16.003875968992247
3001,7,22.003875968992247
3002,7,19.003875968992247
3003,1,22.003875968992247
3004,2,19.003875968992247
3005,1,13.003875968992247
3006,9,16.003875968992247
3007,8,19.003875968992247
3008,8,19.003875968992247
3009,7,13.003875968992247
3010,0,22.003875968992247
3011,3,19.003875968992247
3012,5,16.003875968992247
3013,1,19.003875968992247
3014,6,22.003875968992247
3015,8,19.003875968992247
3016,7,25.003875968992247
3017,2,13.003875968992247
3017,3,13.003875968992247
3017,4,13.003875968992247
3017,8,13.003875968992247
3017,9,13.003875968992247
3018,6,19.003875968992247
3018,9,19.003875968992247
3019,3,25.003875968992247
3020,5,16.003875968992247
3021,9,22.003875968992247
3022,7,19.003875968992247
3023,2,19.003875968992247
3024,5,16.003875968992247
3025,8,13.003875968992247
3026,3,13.003875968992247
3027,1,16.003875968992247
3028,2,22.003875968992247
3028,5,22.003875968992247
